timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,smooth_accel_z,1.460851607,0.000000001,smooth_mag_x,smooth_mag_y,alpha,standard deviation,smooth_gyro_z
4.7345E+12,0.6401825,2.2110596,7.2985077,0.16500854,0.017669678,-0.09413147,-13.735962,-0.23803711,-49.15924,7.504052211,10.5504258,4734.500745,-14.96880208,-0.343300388,BLANK,0.520931008,-0.123035517
4.73451E+12,0.46080017,2.1974182,7.5959625,0.18109131,0.007751465,-0.102996826,-14.8880005,-0.7873535,-48.70758,7.508647725,10.5504258,4734.50578,-14.964762,-0.365503044,BLANK,0.520931008,-0.122033582
4.73451E+12,0.31410217,2.1212769,7.7851257,0.2137909,-4.12E-04,-0.10900879,-14.8880005,-0.7873535,-48.70758,7.522471624,10.5504258,4734.510816,-14.96092393,-0.386595567,BLANK,0.520931008,-0.121382343
4.73452E+12,0.20619202,2.0360718,7.894348,0.26405334,-0.007553101,-0.10983276,-14.8880005,-0.7873535,-48.70758,7.541065443,10.5504258,4734.515851,-14.95727776,-0.406633463,BLANK,0.520931008,-0.120804864
4.73452E+12,0.12677002,1.9981079,7.847061,0.3156433,-0.009811401,-0.10247803,-14.8880005,-0.7873535,-48.70758,7.556365221,10.5504258,4734.520886,-14.95381389,-0.425669465,BLANK,0.520931008,-0.119888522
4.73453E+12,0.13757324,1.9744568,7.69252,0.36418152,-0.003326416,-0.08747864,-15.156555,-0.8758545,-48.562622,7.56317296,10.5504258,4734.525922,-14.96395095,-0.448178717,BLANK,0.520931008,-0.118268028
4.73453E+12,0.21672058,2.0129395,7.5314484,0.4023285,0.011184692,-0.06700134,-15.156555,-0.8758545,-48.562622,7.561586732,10.5504258,4734.530957,-14.97358115,-0.469562506,BLANK,0.520931008,-0.115704693
4.73454E+12,0.34994507,2.1410675,7.499649,0.42604065,0.027526855,-0.043380737,-15.156555,-0.8758545,-48.562622,7.558489845,10.5504258,4734.535993,-14.98272984,-0.489877106,BLANK,0.520931008,-0.112088496
4.73454E+12,0.45230103,2.1864014,7.6608276,0.43429565,0.042800903,-0.02142334,-15.156555,-0.8758545,-48.562622,7.563606733,10.5504258,4734.541028,-14.9914211,-0.509175975,BLANK,0.520931008,-0.107555238
4.73455E+12,0.51960754,2.1819305,7.9433746,0.42915344,0.053009033,-0.005523682,-15.460205,-1.7868042,-49.154663,7.582595126,10.5504258,4734.546063,-15.0148603,-0.573057387,BLANK,0.520931008,-0.10245366
4.73455E+12,0.59217834,2.254593,8.195129,0.4216156,0.0566864,0.005279541,-15.460205,-1.7868042,-49.154663,7.61322182,10.5504258,4734.551099,-15.03712753,-0.633744727,BLANK,0.520931008,-0.097067
4.73456E+12,0.64993286,2.382248,8.2827,0.41999817,0.057022095,0.013885498,-15.460205,-1.7868042,-49.154663,7.646695729,10.5504258,4734.556134,-15.05828141,-0.691397701,BLANK,0.520931008,-0.091519375
4.73456E+12,0.7080078,2.4703522,8.284729,0.4260254,0.052734375,0.019592285,-15.460205,-1.7868042,-49.154663,7.678597392,10.5504258,4734.56117,-15.07837759,-0.746168026,BLANK,0.520931008,-0.085963792
4.73457E+12,0.7580261,2.515564,8.291428,0.43374634,0.04219055,0.022537231,-14.73999,-1.7532349,-49.082947,7.709238923,10.5504258,4734.566205,-15.06145821,-0.79652137,BLANK,0.520931008,-0.080538741
4.73457E+12,0.73291016,2.5056,8.389755,0.43888855,0.024536133,0.021484375,-14.73999,-1.7532349,-49.082947,7.743264727,10.5504258,4734.57124,-15.0453848,-0.844357046,BLANK,0.520931008,-0.075437585
4.73458E+12,0.6777344,2.5349426,8.375626,0.43519592,0.003646851,0.015304565,-14.73999,-1.7532349,-49.082947,7.77488279,10.5504258,4734.576276,-15.03011506,-0.889800939,BLANK,0.520931008,-0.070900478
4.73458E+12,0.71717834,2.5738983,8.489349,0.42170715,-0.011276245,0.009109497,-14.73999,-1.7532349,-49.082947,7.810606101,10.5504258,4734.581311,-15.0156088,-0.932972637,BLANK,0.520931008,-0.066899979
4.73459E+12,0.8200226,2.6238708,8.817429,0.39634705,-0.021011353,0.00592041,-14.642334,-1.7333984,-49.064636,7.860947246,10.5504258,4734.586347,-14.99694506,-0.972993925,BLANK,0.520931008,-0.063258959
4.73459E+12,0.8814087,2.62294,9.26091,0.3575287,-0.02897644,0.002182007,-14.642334,-1.7333984,-49.064636,7.930945383,10.5504258,4734.591382,-14.97921451,-1.011014149,BLANK,0.520931008,-0.059986911
4.7346E+12,0.89875793,2.6013641,9.699066,0.31419373,-0.0332489,-0.006408691,-14.642334,-1.7333984,-49.064636,8.019351414,10.5504258,4734.596417,-14.96237048,-1.047133361,BLANK,0.520931008,-0.057308
4.7346E+12,0.83787537,2.577835,10.0914,0.26809692,-0.033416748,-0.019302368,-14.642334,-1.7333984,-49.064636,8.122953844,10.5504258,4734.601453,-14.94636866,-1.081446613,BLANK,0.520931008,-0.055407719
4.73461E+12,0.8618164,2.50354,10.549545,0.22709656,-0.02809143,-0.03514099,-15.293884,-3.0349731,-48.110962,8.244283401,10.5504258,4734.606488,-14.96374443,-1.179122938,BLANK,0.520931008,-0.054394382
4.73461E+12,0.82977295,2.4653473,11.195984,0.1905365,-0.025009155,-0.05319214,-15.293884,-3.0349731,-48.110962,8.391868431,10.5504258,4734.611524,-14.98025141,-1.271915446,BLANK,0.520931008,-0.05433427
4.73462E+12,0.72203064,2.446762,11.675171,0.15800476,-0.02104187,-0.07266235,-15.293884,-3.0349731,-48.110962,8.55603356,10.5504258,4734.616559,-14.99593304,-1.360068328,BLANK,0.520931008,-0.055250674
4.73462E+12,0.5812988,2.311203,12.001343,0.13006592,-0.005767822,-0.09135437,-15.293884,-3.0349731,-48.110962,8.728299032,10.5504258,4734.621594,-15.01083058,-1.443813567,BLANK,0.520931008,-0.057055859
4.73463E+12,0.3520813,2.1472015,12.254639,0.11312866,0.017532349,-0.106170654,-15.16571,-0.66223145,-47.898865,8.90461603,10.5504258,4734.62663,-15.01857455,-1.404734461,BLANK,0.520931008,-0.059511599
4.73463E+12,0.16435242,2.0578766,12.627274,0.098724365,0.04888916,-0.11752319,-15.16571,-0.66223145,-47.898865,9.090748929,10.5504258,4734.631665,-15.02593133,-1.367609311,BLANK,0.520931008,-0.062412178
4.73464E+12,-0.062057495,1.9689026,13.021881,0.08647156,0.08175659,-0.12057495,-15.16571,-0.66223145,-47.898865,9.287305532,10.5504258,4734.636701,-15.03292026,-1.332340418,BLANK,0.520931008,-0.065320317
4.73464E+12,-0.21722412,1.8518677,13.282684,0.08151245,0.11842346,-0.114730835,-15.16571,-0.66223145,-47.898865,9.487074456,10.5504258,4734.641736,-15.03955975,-1.298834969,BLANK,0.520931008,-0.067790843
4.73465E+12,-0.28900146,1.7393646,13.225647,0.08430481,0.15847778,-0.10105896,-15.156555,-0.53253174,-47.891235,9.674003083,10.5504258,4734.646771,-15.04540951,-1.260519808,BLANK,0.520931008,-0.069454249
4.73465E+12,-0.18165588,1.7262421,13.186676,0.09703064,0.20524597,-0.07739258,-15.156555,-0.53253174,-47.891235,9.849636729,10.5504258,4734.651807,-15.05096678,-1.224120404,BLANK,0.520931008,-0.069851165
4.73466E+12,-0.061050415,1.8976593,13.00322,0.111190796,0.2538452,-0.04612732,-15.156555,-0.53253174,-47.891235,10.00731589,10.5504258,4734.656842,-15.0562462,-1.189540971,BLANK,0.520931008,-0.068664973
4.73466E+12,0.06173706,2.0290833,12.813171,0.12861633,0.30537415,-0.01109314,-15.156555,-0.53253174,-47.891235,10.14760865,10.5504258,4734.661878,-15.06126164,-1.15669051,BLANK,0.520931008,-0.065786381
4.73467E+12,0.10922241,2.11557,12.537369,0.1436615,0.34640503,0.018096924,-15.156555,-0.53253174,-47.891235,10.26709667,10.5504258,4734.666913,-15.0660263,-1.125482571,BLANK,0.520931008,-0.061592216
4.73467E+12,0.13977051,2.1874237,12.122559,0.15423584,0.37937927,0.04269409,-15.156555,-0.53253174,-47.891235,10.35986978,10.5504258,4734.671948,-15.07055274,-1.09583503,BLANK,0.520931008,-0.056377901
4.73468E+12,0.19239807,2.2994232,11.730957,0.15931702,0.39785767,0.05845642,-15.156555,-0.53253174,-47.891235,10.42842414,10.5504258,4734.676984,-15.07485285,-1.067669865,BLANK,0.520931008,-0.050636185
4.73468E+12,0.30004883,2.3928375,11.540985,0.15863037,0.40327454,0.06745911,-13.792419,-2.2705078,-48.57025,10.48405219,10.5504258,4734.682019,-15.01073116,-1.127811762,BLANK,0.520931008,-0.04473142
4.73469E+12,0.46861267,2.5441742,11.225983,0.14259338,0.3991089,0.06904602,-13.792419,-2.2705078,-48.57025,10.52114873,10.5504258,4734.687055,-14.94981555,-1.184946564,BLANK,0.520931008,-0.039042548
4.73469E+12,0.5717621,2.6953735,10.943756,0.110565186,0.39294434,0.061553955,-13.792419,-2.2705078,-48.57025,10.54227909,10.5504258,4734.69209,-14.89194572,-1.239224626,BLANK,0.520931008,-0.034012723
4.7347E+12,0.49649048,2.74411,10.844833,0.069503784,0.38346863,0.042816162,-13.792419,-2.2705078,-48.57025,10.55740679,10.5504258,4734.697125,-14.83696939,-1.290788784,BLANK,0.520931008,-0.030171279
4.7347E+12,0.35057068,2.733963,10.733383,0.017730713,0.36276245,0.010726929,-14.642334,-4.1381836,-49.40033,10.5662056,10.5504258,4734.702161,-14.82723762,-1.433158525,BLANK,0.520931008,-0.028126368
4.73471E+12,0.06062317,2.496338,10.828003,-0.040863037,0.3310852,-0.027816772,-14.642334,-4.1381836,-49.40033,10.57929547,10.5504258,4734.707196,-14.81799244,-1.568409779,BLANK,0.520931008,-0.028110888
4.73471E+12,-0.19454956,2.2186432,11.093918,-0.10218811,0.28883362,-0.0663147,-14.642334,-4.1381836,-49.40033,10.60502659,10.5504258,4734.712232,-14.80920952,-1.69689847,BLANK,0.520931008,-0.030021079
4.73472E+12,-0.41900635,1.9487762,11.523071,-0.16291809,0.23709106,-0.098098755,-14.642334,-4.1381836,-49.40033,10.65092881,10.5504258,4734.717267,-14.80086574,-1.818962726,BLANK,0.520931008,-0.033424963
4.73472E+12,-0.5087433,1.7782593,12.141449,-0.228302,0.17366028,-0.12219238,-14.6987915,-4.0649414,-49.345398,10.72545482,10.5504258,4734.722302,-14.79576203,-1.93126166,BLANK,0.520931008,-0.037863334
4.73473E+12,-0.45828247,1.59906,12.846176,-0.2829895,0.114212036,-0.13337708,-14.6987915,-4.0649414,-49.345398,10.83149088,10.5504258,4734.727338,-14.7909135,-2.037945647,BLANK,0.520931008,-0.042639021
4.73473E+12,-0.40673828,1.4833069,13.410522,-0.32469177,0.061965942,-0.1381836,-14.6987915,-4.0649414,-49.345398,10.96044244,10.5504258,4734.732373,-14.7863074,-2.139295435,BLANK,0.520931008,-0.04741625
4.73474E+12,-0.56134033,1.3914337,13.83226,-0.34899902,0.025238037,-0.13928223,-14.6987915,-4.0649414,-49.345398,11.10403332,10.5504258,4734.737409,-14.78193161,-2.235577733,BLANK,0.520931008,-0.052009549
4.73474E+12,-0.7785797,1.2197876,14.10144,-0.35379028,-0.001953125,-0.1410675,-15.571594,-2.8152466,-48.443604,11.25390365,10.5504258,4734.742444,-14.82141473,-2.264561176,BLANK,0.520931008,-0.056462446
4.73475E+12,-0.9944153,0.8990021,14.337982,-0.3414154,-0.023498535,-0.14318848,-15.571594,-2.8152466,-48.443604,11.40810757,10.5504258,4734.747479,-14.85892369,-2.292095447,BLANK,0.520931008,-0.060798748
4.73475E+12,-1.2320709,0.6067047,14.617722,-0.31967163,-0.03465271,-0.1388855,-15.571594,-2.8152466,-48.443604,11.56858829,10.5504258,4734.752515,-14.8945572,-2.318253005,BLANK,0.520931008,-0.064703086
4.73476E+12,-1.4967957,0.42248535,14.875519,-0.29832458,-0.026977539,-0.12234497,-15.571594,-2.8152466,-48.443604,11.73393482,10.5504258,4734.75755,-14.92840904,-2.343102685,BLANK,0.520931008,-0.06758518
4.73476E+12,-1.7021484,0.27348328,14.888138,-0.27505493,0.003799439,-0.092056274,-14.299011,-3.4500122,-49.064636,11.89164498,10.5504258,4734.762586,-14.89693914,-2.398448161,BLANK,0.520931008,-0.068808735
4.73477E+12,-1.8014832,0.21774292,14.652481,-0.24487305,0.056167603,-0.04673767,-14.299011,-3.4500122,-49.064636,12.02968678,10.5504258,4734.767621,-14.86704274,-2.451026363,BLANK,0.520931008,-0.067705181
4.73477E+12,-1.8272705,0.20594788,14.278397,-0.20526123,0.11897278,0.008712769,-14.299011,-3.4500122,-49.064636,12.1421223,10.5504258,4734.772656,-14.83864115,-2.500975654,BLANK,0.520931008,-0.063884284
4.73478E+12,-1.7904968,0.2342987,13.882217,-0.16007996,0.18847656,0.072143555,-14.299011,-3.4500122,-49.064636,12.22912703,10.5504258,4734.777692,-14.81165964,-2.548427482,BLANK,0.520931008,-0.057082892
4.73478E+12,-1.6553497,0.358078,13.307541,-0.11190796,0.25753784,0.14411926,-14.21814,-3.4500122,-49.064636,12.28304773,10.5504258,4734.782727,-14.78198366,-2.593506718,BLANK,0.520931008,-0.047022784
4.73479E+12,-1.4090729,0.5792084,12.444305,-0.060394287,0.31607056,0.21487427,-14.21814,-3.4500122,-49.064636,12.29111059,10.5504258,4734.787763,-14.75379148,-2.636331992,BLANK,0.520931008,-0.033927932
4.73479E+12,-1.0897827,0.85943604,11.509354,-0.00302124,0.35957336,0.28071594,-14.21814,-3.4500122,-49.064636,12.25202276,10.5504258,4734.792798,-14.7270089,-2.677016002,BLANK,0.520931008,-0.018195738
4.7348E+12,-0.7954712,1.068573,10.750366,0.05567932,0.37832642,0.33750916,-14.21814,-3.4500122,-49.064636,12.17693992,10.5504258,4734.797833,-14.70156546,-2.715665812,BLANK,0.520931008,-0.000410493
4.7348E+12,-0.5512848,1.1786346,10.088898,0.1040802,0.37197876,0.37698364,-13.354492,-3.1921387,-49.040222,12.07253783,10.5504258,4734.802869,-14.63421178,-2.739489456,BLANK,0.520931008,0.018459214
4.73481E+12,-0.5663605,1.3755035,9.276123,0.14334106,0.34283447,0.39944458,-13.354492,-3.1921387,-49.040222,11.93271709,10.5504258,4734.807904,-14.5702258,-2.762121919,BLANK,0.520931008,0.037508482
4.73481E+12,-0.44108582,1.6161499,8.520081,0.17167664,0.30259705,0.4083252,-13.354492,-3.1921387,-49.040222,11.76208528,10.5504258,4734.81294,-14.50943911,-2.783622758,BLANK,0.520931008,0.056049318
4.73482E+12,-0.18974304,1.7362213,8.040207,0.18243408,0.26161194,0.41815186,-13.354492,-3.1921387,-49.040222,11.57599137,10.5504258,4734.817975,-14.45169175,-2.804048555,BLANK,0.520931008,0.074154445
4.73482E+12,-0.051239014,1.8222504,7.684204,0.17320251,0.20950317,0.42411804,-11.723328,-1.5625,-48.89679,11.381402,10.5504258,4734.82301,-14.31527356,-2.741971127,BLANK,0.520931008,0.091652625
4.73483E+12,6.10E-04,1.930069,7.324356,0.15327454,0.15127563,0.4172821,-11.723328,-1.5625,-48.89679,11.1785497,10.5504258,4734.828046,-14.18567628,-2.682997571,BLANK,0.520931008,0.107934098
4.73483E+12,0.1053009,2.0375671,7.0531464,0.1265564,0.09677124,0.4046631,-11.723328,-1.5625,-48.89679,10.97227954,10.5504258,4734.833081,-14.06255887,-2.626972692,BLANK,0.520931008,0.122770548
4.73484E+12,0.1244812,2.0629578,7.0739746,0.08377075,0.040649414,0.38761902,-11.723328,-1.5625,-48.89679,10.77736429,10.5504258,4734.838117,-13.94559733,-2.573749058,BLANK,0.520931008,0.136012972
4.73484E+12,0.10215759,2.022705,7.2864685,0.027694702,-0.011322022,0.3672638,-11.912537,-1.499939,-48.89679,10.6028195,10.5504258,4734.843152,-13.84394431,-2.520058555,BLANK,0.520931008,0.147575513
4.73485E+12,0.04586792,1.9415894,7.5700684,-0.030029297,-0.05882263,0.34135437,-11.912537,-1.499939,-48.89679,10.45118194,10.5504258,4734.848187,-13.74737394,-2.469052577,BLANK,0.520931008,0.157264456
4.73485E+12,-0.017242432,1.8807831,7.7591705,-0.08529663,-0.094192505,0.3149109,-11.912537,-1.499939,-48.89679,10.31658137,10.5504258,4734.853223,-13.6556321,-2.420596898,BLANK,0.520931008,0.165146778
4.73486E+12,-0.119262695,1.7719879,7.920746,-0.13516235,-0.1177063,0.29335022,-11.912537,-1.499939,-48.89679,10.1967896,10.5504258,4734.858258,-13.56847734,-2.374564003,BLANK,0.520931008,0.171556951
4.73486E+12,-0.2635193,1.6536102,8.138809,-0.17686462,-0.13555908,0.27391052,-12.719727,-1.6662598,-49.06311,10.09389057,10.5504258,4734.863294,-13.52603983,-2.339148793,BLANK,0.520931008,0.176674629
4.73487E+12,-0.39730835,1.4658813,8.491745,-0.21522522,-0.15223694,0.2549286,-12.719727,-1.6662598,-49.06311,10.01378329,10.5504258,4734.868329,-13.48572418,-2.305504343,BLANK,0.520931008,0.180587328
4.73487E+12,-0.4968109,1.2808228,8.770157,-0.24360657,-0.16571045,0.24320984,-12.719727,-1.6662598,-49.06311,9.95160198,10.5504258,4734.873364,-13.44742433,-2.273542116,BLANK,0.520931008,0.183718453
4.73488E+12,-0.5828247,1.1600647,8.895676,-0.2577057,-0.18078613,0.24139404,-12.719727,-1.6662598,-49.06311,9.898805681,10.5504258,4734.8784,-13.41103946,-2.243178,BLANK,0.520931008,0.186602233
4.73488E+12,-0.59246826,1.0507202,9.082596,-0.2604828,-0.19403076,0.2454834,-12.582397,-3.4500122,-49.734497,9.857995197,10.5504258,4734.883435,-13.36960734,-2.30351971,BLANK,0.520931008,0.189546291
4.73489E+12,-0.588089,0.986969,9.109421,-0.25317383,-0.20288086,0.2572174,-12.582397,-3.4500122,-49.734497,9.820566487,10.5504258,4734.888471,-13.33024682,-2.360844335,BLANK,0.520931008,0.192929846
4.73489E+12,-0.6011963,0.99079895,9.260025,-0.24507141,-0.21298218,0.27037048,-12.582397,-3.4500122,-49.734497,9.792539412,10.5504258,4734.893506,-13.29285433,-2.415302728,BLANK,0.520931008,0.196801878
4.7349E+12,-0.5780029,0.9389801,9.375427,-0.23545837,-0.22686768,0.28770447,-12.625122,-3.4927368,-49.609375,9.771683792,10.5504258,4734.898541,-13.25946771,-2.469174432,BLANK,0.520931008,0.201347008
4.7349E+12,-0.65634155,0.83395386,9.345581,-0.21777344,-0.23977661,0.30178833,-12.625122,-3.4927368,-49.609375,9.750378652,10.5504258,4734.903577,-13.22775043,-2.52035255,BLANK,0.520931008,0.206369074
4.73491E+12,-0.5536194,0.8829498,9.500839,-0.19422913,-0.2501068,0.3151703,-12.625122,-3.4927368,-49.609375,9.73790167,10.5504258,4734.908612,-13.197619,-2.568971763,BLANK,0.520931008,0.211809135
4.73491E+12,-0.46403503,0.9342346,9.413147,-0.16233826,-0.26661682,0.3316803,-12.625122,-3.4927368,-49.609375,9.721663936,10.5504258,4734.913648,-13.16899415,-2.615160015,BLANK,0.520931008,0.217802693
4.73492E+12,-0.32130432,0.98672485,9.255997,-0.11882019,-0.28260803,0.3486023,-12.619019,-2.9464722,-49.09973,9.698380589,10.5504258,4734.918683,-13.1414954,-2.631725624,BLANK,0.520931008,0.224342674
4.73492E+12,-0.20066833,1.030716,8.930374,-0.07531738,-0.28686523,0.36175537,-12.619019,-2.9464722,-49.09973,9.65998026,10.5504258,4734.923718,-13.11537158,-2.647462953,BLANK,0.520931008,0.231213308
4.73493E+12,-0.06062317,1.1703339,8.597458,-0.03465271,-0.27748108,0.37374878,-12.619019,-2.9464722,-49.09973,9.606854147,10.5504258,4734.928754,-13.09055395,-2.662413415,BLANK,0.520931008,0.238340082
4.73493E+12,0.04031372,1.3063507,8.38652,-0.006851196,-0.26107788,0.37911987,-12.619019,-2.9464722,-49.09973,9.54583744,10.5504258,4734.933789,-13.0669772,-2.676616354,BLANK,0.520931008,0.245379071
4.73494E+12,0.09643555,1.3950806,8.163162,0.00692749,-0.23660278,0.37738037,-12.239075,-1.0467529,-48.728943,9.476703668,10.5504258,4734.938825,-13.02558209,-2.595123182,BLANK,0.520931008,0.251979136
4.73494E+12,0.18449402,1.4619446,8.030243,0.012176514,-0.20036316,0.36845398,-12.239075,-1.0467529,-48.728943,9.404380634,10.5504258,4734.94386,-12.98625674,-2.517704667,BLANK,0.520931008,0.257802879
4.73495E+12,0.23246765,1.5115967,7.8161163,0.00944519,-0.15940857,0.358078,-12.239075,-1.0467529,-48.728943,9.324967417,10.5504258,4734.948895,-12.94889765,-2.444157079,BLANK,0.520931008,0.262816635
4.73495E+12,0.15582275,1.479187,7.568405,0.008163452,-0.117370605,0.3443756,-12.239075,-1.0467529,-48.728943,9.237139297,10.5504258,4734.953931,-12.91340652,-2.37428687,BLANK,0.520931008,0.266894583
4.73496E+12,0.02432251,1.4058685,7.3627625,0.006790161,-0.06651306,0.32565308,-12.29248,-1.3153076,-48.884583,9.143420457,10.5504258,4734.958966,-12.88236019,-2.321337907,BLANK,0.520931008,0.269832508
4.73496E+12,-0.1431427,1.3543854,7.15831,0.00920105,-0.021942139,0.3107605,-12.29248,-1.3153076,-48.884583,9.044164934,10.5504258,4734.964002,-12.85286618,-2.271036391,BLANK,0.520931008,0.271878907
4.73497E+12,-0.21191406,1.3232269,6.9396515,0.013595581,0.013366699,0.2993927,-12.29248,-1.3153076,-48.884583,8.938939262,10.5504258,4734.969037,-12.82484687,-2.223249952,BLANK,0.520931008,0.273254597
4.73497E+12,-0.22688293,1.3729706,6.6831055,0.017654419,0.043914795,0.29618835,-12.29248,-1.3153076,-48.884583,8.826147574,10.5504258,4734.974072,-12.79822853,-2.177852834,BLANK,0.520931008,0.274401285
4.73498E+12,-0.16099548,1.4683075,6.441498,0.025817871,0.06890869,0.30020142,-13.082886,-1.6830444,-48.684692,8.706915095,10.5504258,4734.979108,-12.8124614,-2.153112412,BLANK,0.520931008,0.275691291
4.73498E+12,-0.059814453,1.6073608,6.09433,0.03503418,0.085861206,0.3086853,-13.082886,-1.6830444,-48.684692,8.576285841,10.5504258,4734.984143,-12.82598263,-2.129609012,BLANK,0.520931008,0.277340992
4.73499E+12,0.045150757,1.6807098,5.82605,0.04510498,0.09422302,0.3142395,-13.082886,-1.6830444,-48.684692,8.438774049,10.5504258,4734.989179,-12.8388278,-2.107280781,BLANK,0.520931008,0.279185917
4.73499E+12,0.07858276,1.7619171,5.664978,0.054153442,0.09187317,0.3142395,-13.082886,-1.6830444,-48.684692,8.300084246,10.5504258,4734.994214,-12.85103071,-2.086068962,BLANK,0.520931008,0.280938596
4.735E+12,0.019729614,1.8175507,5.5418396,0.05970764,0.076171875,0.30741882,-14.46991,-1.2191772,-47.557068,8.162172014,10.5504258,4734.999249,-12.93197468,-2.042724374,BLANK,0.520931008,0.282262608
4.735E+12,-0.0904541,1.7785797,5.530304,0.06304932,0.0496521,0.29605103,-14.46991,-1.2191772,-47.557068,8.030578613,10.5504258,4735.004285,-13.00887144,-2.001547015,BLANK,0.520931008,0.282952029
4.73501E+12,-0.21922302,1.6697388,5.6987457,0.06365967,0.017730713,0.28294373,-14.46991,-1.2191772,-47.557068,7.913986968,10.5504258,4735.00932,-13.08192337,-1.962428525,BLANK,0.520931008,0.282951614
4.73501E+12,-0.36735535,1.5724335,6.106186,0.061019897,-0.020721436,0.27191162,-14.46991,-1.2191772,-47.557068,7.823596919,10.5504258,4735.014356,-13.1513227,-1.925265958,BLANK,0.520931008,0.282399614
4.73502E+12,-0.46577454,1.500946,6.501251,0.05882263,-0.06373596,0.26745605,-13.568115,-1.2191772,-47.807312,7.757479623,10.5504258,4735.019391,-13.17216232,-1.88996152,BLANK,0.520931008,0.281652436
4.73502E+12,-0.48542786,1.5123596,6.728607,0.065460205,-0.097976685,0.269989,-13.568115,-1.2191772,-47.807312,7.706035992,10.5504258,4735.024426,-13.19195995,-1.856422304,BLANK,0.520931008,0.281069264
4.73503E+12,-0.39414978,1.6277313,6.9824066,0.083724976,-0.12384033,0.27920532,-13.568115,-1.2191772,-47.807312,7.669854522,10.5504258,4735.029462,-13.2107677,-1.824560049,BLANK,0.520931008,0.280976067
4.73503E+12,-0.30337524,1.7389679,7.2244263,0.111206055,-0.14981079,0.29057312,-13.568115,-1.2191772,-47.807312,7.647583111,10.5504258,4735.034497,-13.22863507,-1.794290907,BLANK,0.520931008,0.28145592
4.73504E+12,-0.28666687,1.7427216,7.331421,0.14356995,-0.17089844,0.29788208,-13.269043,-1.6204834,-48.48633,7.631775006,10.5504258,4735.039533,-13.23065546,-1.785600531,BLANK,0.520931008,0.282277228
4.73504E+12,-0.30923462,1.6914063,7.2609863,0.18214417,-0.18041992,0.3020935,-13.269043,-1.6204834,-48.48633,7.61323557,10.5504258,4735.044568,-13.23257484,-1.777344675,BLANK,0.520931008,0.283268041
4.73505E+12,-0.2891693,1.7264862,7.1297607,0.21861267,-0.17807007,0.3032837,-13.269043,-1.6204834,-48.48633,7.589061827,10.5504258,4735.049603,-13.23439825,-1.769501611,BLANK,0.520931008,0.284268824
4.73505E+12,-0.18562317,1.7986603,7.0782166,0.245224,-0.16963196,0.3047638,-13.269043,-1.6204834,-48.48633,7.563519566,10.5504258,4735.054639,-13.23613049,-1.762050701,BLANK,0.520931008,0.285293573
4.73506E+12,-0.04951477,1.8921509,7.03125,0.26055908,-0.15748596,0.30848694,-15.156555,-2.2491455,-48.89679,7.536906087,10.5504258,4735.059674,-13.33215171,-1.78640544,BLANK,0.520931008,0.286453241
4.73506E+12,0.03804016,1.9333801,7.1290894,0.2615204,-0.1435852,0.30812073,-15.156555,-2.2491455,-48.89679,7.516515253,10.5504258,4735.06471,-13.42337188,-1.809542443,BLANK,0.520931008,0.287536616
4.73507E+12,0.0851593,1.9615173,7.3124237,0.2531433,-0.12939453,0.300766,-15.156555,-2.2491455,-48.89679,7.506310675,10.5504258,4735.069745,-13.51003103,-1.831522596,BLANK,0.520931008,0.288198085
4.73507E+12,0.05670166,1.9319305,7.5549316,0.2361145,-0.1111145,0.28651428,-15.156555,-2.2491455,-48.89679,7.508741722,10.5504258,4735.07478,-13.59235723,-1.852403741,BLANK,0.520931008,0.288113895
4.73508E+12,0.08906555,1.9485626,7.789139,0.22070313,-0.091415405,0.2718506,-14.479065,-1.2680054,-49.412537,7.522761585,10.5504258,4735.079816,-13.63669262,-1.823183824,BLANK,0.520931008,0.28730073
4.73508E+12,0.14405823,1.9619904,7.8964996,0.21002197,-0.07350159,0.25587463,-14.479065,-1.2680054,-49.412537,7.541448486,10.5504258,4735.084851,-13.67881124,-1.795424903,BLANK,0.520931008,0.285729425
4.73509E+12,0.17320251,1.9717407,7.9897156,0.20744324,-0.05517578,0.240448,-14.479065,-1.2680054,-49.412537,7.563861842,10.5504258,4735.089887,-13.71882393,-1.769053928,BLANK,0.520931008,0.283465354
4.73509E+12,0.19798279,1.9651031,8.214569,0.20542908,-0.037521362,0.22512817,-14.479065,-1.2680054,-49.412537,7.5963972,10.5504258,4735.094922,-13.75683598,-1.744001502,BLANK,0.520931008,0.280548495
4.7351E+12,0.062301636,1.9203339,8.48967,0.20515442,-0.028213501,0.20727539,-14.1571045,-0.7171631,-49.386597,7.64106084,10.5504258,4735.099957,-13.77684941,-1.692659582,BLANK,0.520931008,0.276884839
4.7351E+12,-0.107543945,1.7383575,8.533569,0.20805359,-0.029647827,0.1865387,-14.1571045,-0.7171631,-49.386597,7.685686248,10.5504258,4735.104993,-13.79586216,-1.643884757,BLANK,0.520931008,0.272367532
4.73511E+12,-0.31011963,1.620697,8.560074,0.21929932,-0.03492737,0.16880798,-14.1571045,-0.7171631,-49.386597,7.729405635,10.5504258,4735.110028,-13.81392428,-1.597548675,BLANK,0.520931008,0.267189555
