timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,Apply Exponentially Weighted Smoothing to accel data,smooth_accel_x,smooth_accel_y,smooth_accel_z,Alpha,
8.0576E+12,-0.66664124,1.0969238,8.097336,-0.013366699,0.127594,0.003967285,14.352417,-19.136047,-46.757507,0,-0.147081817,0.899226852,6.375123769,,2.146813
8.0576E+12,-0.66807556,1.1551056,8.203293,0.005844116,0.15193176,0.006408691,14.352417,-19.136047,-46.757507,0,-0.173131504,0.912020789,6.46653223,,2.146813
8.05761E+12,-0.60331726,1.21344,8.299988,0.028884888,0.15835571,0.01159668,15.751648,-20.22705,-47.51587,0,-0.194640792,0.92709175,6.558205019,,2.146813
8.05761E+12,-0.4710083,1.2967072,8.513763,0.043807983,0.15486145,0.018463135,15.751648,-20.22705,-47.51587,0,-0.208459167,0.945572522,6.655982918,,2.146813
8.05762E+12,-0.36486816,1.4182587,8.843231,0.046081543,0.1486969,0.023223877,15.751648,-20.22705,-47.51587,0,-0.216279617,0.969206831,6.765345322,,2.146813
8.05762E+12,-0.34342957,1.5386353,9.183044,0.034988403,0.14808655,0.020553589,15.751648,-20.22705,-47.51587,0,-0.222637114,0.997678254,6.886230256,,2.146813
8.05763E+12,-0.3639679,1.5640411,9.538956,0.009658814,0.15661621,0.008895874,15.582275,-18.771362,-45.759583,0,-0.229703654,1.025996397,7.018866543,,2.146813
8.05763E+12,-0.3730011,1.5150757,10.056351,-0.03692627,0.18138123,-0.013061523,15.582275,-18.771362,-45.759583,0,-0.236868526,1.050450362,7.170740766,,2.146813
8.05764E+12,-0.38301086,1.3845215,10.767059,-0.09489441,0.21466064,-0.039138794,15.582275,-18.771362,-45.759583,0,-0.244175643,1.067153919,7.350556678,,2.146813
8.05764E+12,-0.4998932,1.3017273,11.389084,-0.1525116,0.24447632,-0.06211853,15.582275,-18.771362,-45.759583,0,-0.25696152,1.078882588,7.552483044,,2.146813
8.05765E+12,-0.65364075,1.2059937,12.007172,-0.19442749,0.2649994,-0.08479309,15.553284,-18.621826,-45.585632,0,-0.276795482,1.085238143,7.775217492,,2.146813
8.05765E+12,-0.844635,1.0081482,12.459412,-0.21388245,0.27105713,-0.102386475,15.553284,-18.621826,-45.585632,0,-0.305187458,1.081383646,8.009427217,,2.146813
8.05766E+12,-1.0381165,0.83813477,12.797089,-0.2068634,0.2586975,-0.11097717,15.553284,-18.621826,-45.585632,0,-0.34183391,1.069221202,8.248810306,,2.146813
8.05766E+12,-1.03302,0.78393555,12.931564,-0.1697998,0.21798706,-0.11151123,15.553284,-18.621826,-45.585632,0,-0.376393214,1.05495692,8.482947991,,2.146813
8.05767E+12,-0.9702606,0.7603302,13.0147705,-0.113342285,0.15138245,-0.10064697,15.216064,-21.644592,-47.87903,0,-0.406086584,1.040225584,8.709539116,,2.146813
8.05767E+12,-0.8637848,0.76582336,13.005981,-0.049316406,0.06338501,-0.081604004,15.216064,-21.644592,-47.87903,0,-0.428971495,1.026505473,8.924361211,,2.146813
8.05768E+12,-0.7049713,0.81051636,12.923599,0.016937256,-0.0340271,-0.06303406,15.216064,-21.644592,-47.87903,0,-0.442771485,1.015706017,9.1243231,,2.146813
8.05768E+12,-0.5640106,0.7982178,12.961487,0.07426453,-0.13252258,-0.047576904,15.216064,-21.644592,-47.87903,0,-0.448833441,1.004831606,9.316181295,,2.146813
8.05769E+12,-0.52227783,0.84236145,13.026306,0.11462402,-0.21099854,-0.03845215,15.042114,-20.870972,-46.125793,0,-0.45250566,0.996708098,9.50168753,,2.146813
8.05769E+12,-0.46891785,0.8497772,13.010468,0.13604736,-0.27824402,-0.034484863,15.042114,-20.870972,-46.125793,0,-0.45332627,0.989361553,9.677126554,,2.146813
8.0577E+12,-0.37182617,0.9552002,13.0946045,0.12940979,-0.309906,-0.03453064,15.042114,-20.870972,-46.125793,0,-0.449251265,0.987653486,9.848000451,,2.146813
8.0577E+12,-0.25134277,1.0586548,13.55658,0.09849548,-0.31762695,-0.035949707,15.042114,-20.870972,-46.125793,0,-0.43935584,0.991203551,10.03342943,,2.146813
8.05771E+12,-0.16400146,1.0764008,14.209473,0.050567627,-0.31163025,-0.041625977,15.042114,-20.870972,-46.125793,0,-0.425588121,0.995463414,10.24223161,,2.146813
8.05771E+12,-0.22473145,1.0608673,14.834335,0.007446289,-0.2995453,-0.049423218,15.042114,-20.870972,-46.125793,0,-0.415545287,0.998733608,10.47183678,,2.146813
8.05772E+12,-0.24606323,1.0251923,14.93248,-0.013793945,-0.27752686,-0.058288574,15.042114,-20.870972,-46.125793,0,-0.407071184,1.000056543,10.69486894,,2.146813
8.05772E+12,-0.107940674,1.0236816,14.729523,-1.53E-04,-0.24786377,-0.061706543,15.063477,-20.802307,-46.087646,0,-0.392114659,1.001237796,10.89660164,,2.146813
8.05773E+12,0.05281067,1.0492554,14.479309,0.036727905,-0.22645569,-0.056777954,15.063477,-20.802307,-46.087646,0,-0.369868392,1.003638676,11.07573701,,2.146813
8.05773E+12,0.29067993,1.1491394,14.172638,0.08062744,-0.21846008,-0.044296265,15.063477,-20.802307,-46.087646,0,-0.336840976,1.010913712,11.23058206,,2.146813
8.05774E+12,0.4784851,1.2125244,13.885605,0.11715698,-0.21687317,-0.030639648,15.063477,-20.802307,-46.087646,0,-0.296074673,1.020994246,11.36333321,,2.146813
8.05774E+12,0.76220703,1.3156433,13.711319,0.13795471,-0.2151947,-0.020889282,16.059875,-18.850708,-46.14258,0,-0.243160587,1.035726699,11.4807325,,2.146813
8.05775E+12,1.1308899,1.5072784,13.528763,0.14807129,-0.21835327,-0.019180298,16.059875,-18.850708,-46.14258,0,-0.174458063,1.059304284,11.58313402,,2.146813
8.05775E+12,1.4011078,1.6017914,13.3333435,0.1508789,-0.2208252,-0.027633667,16.059875,-18.850708,-46.14258,0,-0.09567977,1.08642864,11.67064449,,2.146813
8.05776E+12,1.6223602,1.6824951,13.112686,0.1446991,-0.2179718,-0.051986694,16.059875,-18.850708,-46.14258,0,-0.009777771,1.116231963,11.74274657,,2.146813
8.05776E+12,1.7814484,1.7763519,12.932816,0.13142395,-0.20884705,-0.0896759,15.896606,-19.995117,-47.261047,0,0.079783537,1.14923796,11.80225004,,2.146813
8.05777E+12,1.8675232,1.868103,12.749359,0.10775757,-0.19741821,-0.14085388,15.896606,-19.995117,-47.261047,0,0.16917052,1.185181212,11.84960549,,2.146813
8.05777E+12,1.824173,1.8755188,12.613312,0.07362366,-0.18081665,-0.20620728,15.896606,-19.995117,-47.261047,0,0.251920644,1.219698091,11.88779081,,2.146813
8.05778E+12,1.63237,1.7103271,12.515945,0.028121948,-0.15934753,-0.28146362,15.896606,-19.995117,-47.261047,0,0.320943112,1.244229542,11.91919852,,2.146813
8.05778E+12,1.3953705,1.5393829,12.532455,-0.031173706,-0.1349945,-0.36489868,15.830994,-19.963074,-47.291565,0,0.374664481,1.25898721,11.94986135,,2.146813
8.05779E+12,1.1398926,1.3606415,12.591003,-0.09286499,-0.11242676,-0.4441223,15.830994,-19.963074,-47.291565,0,0.412925887,1.264069924,11.98191843,,2.146813
8.05779E+12,0.8572998,1.1456451,12.6719055,-0.15415955,-0.09484863,-0.51652527,15.830994,-19.963074,-47.291565,0,0.435144583,1.258148683,12.01641778,,2.146813
8.0578E+12,0.5362091,0.91711426,12.814819,-0.212677,-0.080078125,-0.58052063,15.830994,-19.963074,-47.291565,0,0.440197809,1.241096962,12.05633784,,2.146813
8.0578E+12,0.21247864,0.6745148,13.0503845,-0.2619629,-0.06640625,-0.63505554,15.150452,-19.592285,-47.691345,0,0.42881185,1.212767854,12.10604018,,2.146813
8.05781E+12,-0.08995056,0.40789795,13.363556,-0.30447388,-0.053878784,-0.6796417,15.150452,-19.592285,-47.691345,0,0.40287373,1.172524358,12.16891597,,2.146813
8.05781E+12,-0.36317444,0.18980408,13.553345,-0.33906555,-0.042556763,-0.7086792,15.150452,-19.592285,-47.691345,0,0.364571321,1.123388345,12.23813742,,2.146813
8.05782E+12,-0.5964966,-0.012954712,13.657944,-0.35942078,-0.0289917,-0.72291565,15.150452,-19.592285,-47.691345,0,0.316517925,1.066571192,12.30912775,,2.146813
8.05782E+12,-0.8566284,-0.23306274,13.830887,-0.36340332,-0.015716553,-0.72525024,14.69574,-19.136047,-48.43445,0,0.257860609,1.001589495,12.38521571,,2.146813
8.05783E+12,-1.1320953,-0.46632385,13.915512,-0.3534546,-0.006546021,-0.7131958,14.69574,-19.136047,-48.43445,0,0.188362814,0.928193828,12.46173053,,2.146813
8.05783E+12,-1.3776855,-0.66903687,13.874008,-0.32836914,0.001434326,-0.6870117,14.69574,-19.136047,-48.43445,0,0.110060398,0.848332293,12.5323444,,2.146813
8.05784E+12,-1.4533691,-0.86343384,13.720657,-0.28619385,0.013259888,-0.6404877,14.69574,-19.136047,-48.43445,0,0.031888923,0.762743986,12.59176003,,2.146813
8.05784E+12,-1.3528748,-0.89889526,13.526962,-0.23147583,0.029006958,-0.57595825,14.950562,-19.052124,-48.294067,0,-0.037349263,0.679662024,12.63852013,,2.146813
8.05785E+12,-1.1540833,-0.81166077,13.17598,-0.17134094,0.04862976,-0.5008545,14.950562,-19.052124,-48.294067,0,-0.093185965,0.605095884,12.66539312,,2.146813
8.05785E+12,-0.8683014,-0.63375854,12.592789,-0.11087036,0.07772827,-0.42147827,14.950562,-19.052124,-48.294067,0,-0.131941737,0.543153163,12.66176292,,2.146813
8.05786E+12,-0.5489807,-0.44805908,11.936676,-0.053237915,0.11546326,-0.3467102,14.950562,-19.052124,-48.294067,0,-0.152793685,0.493592551,12.62550857,,2.146813
8.05786E+12,-0.16567993,-0.19264221,11.09285,-0.004638672,0.15412903,-0.28675842,15.922546,-18.621826,-47.47162,0,-0.153437997,0.459280813,12.54887564,,2.146813
8.05787E+12,0.1003418,0.017349243,10.185883,0.03804016,0.19213867,-0.2353363,15.922546,-18.621826,-47.47162,0,-0.140749007,0.437184234,12.43072601,,2.146813
8.05787E+12,0.28863525,0.1617279,9.344376,0.06567383,0.21551514,-0.20179749,15.922546,-18.621826,-47.47162,0,-0.119279794,0.423411418,12.27640851,,2.146813
8.05788E+12,0.44508362,0.20205688,8.643784,0.07652283,0.22102356,-0.18356323,15.922546,-18.621826,-47.47162,0,-0.091061624,0.412343691,12.09477728,,2.146813
8.05788E+12,0.47505188,0.23786926,8.024719,0.0715332,0.20957947,-0.17991638,14.523315,-18.621826,-46.925354,0,-0.062755948,0.403619969,11.89127437,,2.146813
8.05789E+12,0.36320496,0.27633667,7.738022,0.046966553,0.18249512,-0.18475342,14.523315,-18.621826,-46.925354,0,-0.041457903,0.397255804,11.68361175,,2.146813
8.05789E+12,0.3287964,0.24980164,7.541168,0.010940552,0.14727783,-0.19273376,14.523315,-18.621826,-46.925354,0,-0.022945188,0.389883096,11.47648956,,2.146813
8.0579E+12,0.2544098,0.23930359,7.6484985,-0.039749146,0.096710205,-0.19999695,14.76593,-18.704224,-46.766663,0,-0.009077439,0.382354121,11.28509001,,2.146813
8.0579E+12,0.21916199,0.17712402,7.950287,-0.083221436,0.042282104,-0.20326233,14.76593,-18.704224,-46.766663,0,0.002334533,0.372092616,11.11834986,,2.146813
8.05791E+12,0.2164917,0.15124512,8.099533,-0.11898804,-0.015533447,-0.20526123,14.76593,-18.704224,-46.766663,0,0.013042391,0.361050241,10.96740902,,2.146813
8.05791E+12,0.18511963,0.17292786,8.183365,-0.14459229,-0.06741333,-0.20184326,14.76593,-18.704224,-46.766663,0,0.021646253,0.351644122,10.82820682,,2.146813
8.05792E+12,0.288208,0.14208984,8.306564,-0.15965271,-0.10813904,-0.19570923,15.814209,-18.530273,-46.510315,0,0.034974341,0.341166408,10.70212468,,2.146813
8.05792E+12,0.36932373,0.21202087,8.551788,-0.171875,-0.13937378,-0.18255615,15.814209,-18.530273,-46.510315,0,0.05169181,0.334709131,10.59460784,,2.146813
8.05793E+12,0.4718628,0.30148315,8.867004,-0.18565369,-0.16375732,-0.16993713,15.814209,-18.530273,-46.510315,0,0.07270036,0.333047832,10.50822765,,2.146813
8.05793E+12,0.58750916,0.33724976,9.24321,-0.19593811,-0.17407227,-0.1605835,15.814209,-18.530273,-46.510315,0,0.0984408,0.333257928,10.44497677,,2.146813
8.05794E+12,0.5563202,0.3452301,9.477051,-0.20115662,-0.16459656,-0.15422058,16.583252,-17.248535,-47.261047,0,0.12133477,0.333856537,10.39658048,,2.146813
8.05795E+12,0.4733734,0.39320374,9.560471,-0.19815063,-0.13223267,-0.14898682,16.583252,-17.248535,-47.261047,0,0.138936701,0.336823897,10.354775,,2.146813
8.05795E+12,0.41506958,0.4220276,9.556793,-0.18714905,-0.081954956,-0.14422607,16.583252,-17.248535,-47.261047,0,0.152743345,0.341084082,10.3148759,,2.146813
8.05796E+12,0.35372925,0.4240265,9.511978,-0.17424011,-0.02507019,-0.13754272,16.583252,-17.248535,-47.261047,0,0.16279264,0.345231203,10.27473101,,2.146813
8.05796E+12,0.2850647,0.44407654,9.314743,-0.15132141,0.044769287,-0.12768555,16.215515,-17.407227,-47.3114,0,0.168906243,0.35017347,10.22673161,,2.146813
8.05797E+12,0.18806458,0.45004272,8.994644,-0.12205505,0.11027527,-0.116104126,16.215515,-17.407227,-47.3114,0,0.16986416,0.355166932,10.16512723,,2.146813
8.05797E+12,0.1508789,0.4776001,8.617676,-0.0871582,0.1711731,-0.10093689,16.215515,-17.407227,-47.3114,0,0.168914897,0.361288591,10.08775467,,2.146813
8.05798E+12,0.17599487,0.5237427,8.092804,-0.049728394,0.2260437,-0.080581665,16.215515,-17.407227,-47.3114,0,0.169268896,0.369411296,9.988007133,,2.146813
8.05798E+12,0.2548523,0.6225128,7.581299,-0.012069702,0.26927185,-0.05819702,15.214539,-18.263245,-47.590637,0,0.173548066,0.382066371,9.867671727,,2.146813
8.05799E+12,0.36532593,0.78948975,6.9211273,0.02545166,0.29756165,-0.034835815,15.214539,-18.263245,-47.590637,0,0.183136959,0.40243754,9.720344505,,2.146813
8.05799E+12,0.46650696,0.91796875,6.2695465,0.06484985,0.30677795,-0.013214111,15.214539,-18.263245,-47.590637,0,0.197305459,0.428214101,9.547804605,,2.146813
8.058E+12,0.489563,0.9593353,5.6236725,0.102371216,0.29153442,0.001739502,15.214539,-18.263245,-47.590637,0,0.211918336,0.454770161,9.351598,,2.146813
8.058E+12,0.51049805,0.9807129,5.0915985,0.13653564,0.2566986,0.009628296,14.866638,-19.308472,-47.93091,0,0.226847322,0.481067298,9.138598025,,2.146813
8.05801E+12,0.50561523,1.0167847,4.6792603,0.1620636,0.20986938,0.015106201,14.866638,-19.308472,-47.93091,0,0.240785717,0.507853168,8.915631139,,2.146813
8.05801E+12,0.4811859,1.0547485,4.3434906,0.17393494,0.15881348,0.019866943,14.866638,-19.308472,-47.93091,0,0.252805726,0.535197934,8.687024112,,2.146813
8.05802E+12,0.47410583,1.0785217,4.048294,0.17520142,0.10650635,0.024230957,14.866638,-19.308472,-47.93091,0,0.263870732,0.562364123,8.455087606,,2.146813
8.05802E+12,0.52711487,1.1515808,3.853485,0.1688385,0.053100586,0.028762817,15.707397,-18.727112,-47.488403,0,0.277032939,0.591824957,8.225007476,,2.146813
8.05803E+12,0.6604004,1.2232208,3.9027557,0.1594696,-6.71E-04,0.03437805,15.707397,-18.727112,-47.488403,0,0.296201312,0.623394749,8.008894887,,2.146813
8.05803E+12,0.7715759,1.3252716,4.008911,0.14767456,-0.054763794,0.039016724,15.707397,-18.727112,-47.488403,0,0.319970041,0.658488591,7.808895693,,2.146813
8.05804E+12,0.81433105,1.4161835,4.0768433,0.13520813,-0.102371216,0.037612915,15.707397,-18.727112,-47.488403,0,0.344688091,0.696373337,7.622293073,,2.146813
8.05804E+12,0.8483124,1.4551239,4.192581,0.12438965,-0.13633728,0.030212402,17.367554,-17.89856,-47.151184,0,0.369869307,0.734310865,7.450807469,,2.146813
8.05805E+12,0.88835144,1.4586182,4.3749695,0.113967896,-0.15989685,0.0181427,17.367554,-17.89856,-47.151184,0,0.395793414,0.770526232,7.297015571,,2.146813
8.05805E+12,0.86564636,1.5010376,4.5279694,0.104599,-0.17155457,0.00466919,17.367554,-17.89856,-47.151184,0,0.419286061,0.8070518,7.158563262,,2.146813
8.05806E+12,0.7959137,1.4989319,4.696808,0.09738159,-0.17230225,-0.011535645,17.367554,-17.89856,-47.151184,0,0.438117443,0.841645805,7.035475499,,2.146813
8.05806E+12,0.71250916,1.4612274,4.799469,0.092422485,-0.15509033,-0.029769897,17.785645,-18.10608,-47.76306,0,0.451837029,0.872624885,6.923675174,,2.146813
8.05807E+12,0.61247253,1.3608093,4.818634,0.08642578,-0.11907959,-0.04508972,17.785645,-18.10608,-47.76306,0,0.459868804,0.897034106,6.818423116,,2.146813
8.05807E+12,0.46928406,1.3887329,4.921921,0.07627869,-0.06976318,-0.05619812,17.785645,-18.10608,-47.76306,0,0.460339567,0.921619045,6.72359801,,2.146813
8.05808E+12,0.31079102,1.378128,5.133423,0.06121826,-0.006652832,-0.063308716,17.785645,-18.10608,-47.76306,0,0.452862139,0.944444493,6.644089259,,2.146813
8.05808E+12,0.104034424,1.2996063,5.265167,0.05104065,0.05218506,-0.06617737,17.55371,-18.183899,-47.83783,0,0.435420753,0.962202583,6.575143146,,2.146813
8.05809E+12,-0.037322998,1.1614685,5.199188,0.05241394,0.098724365,-0.06468201,17.55371,-18.183899,-47.83783,0,0.411783566,0.972165879,6.506345389,,2.146813
8.05809E+12,-0.14071655,1.1338196,4.886017,0.06982422,0.13320923,-0.05496216,17.55371,-18.183899,-47.83783,0,0.38415856,0.980248565,6.42532897,,2.146813
8.0581E+12,-0.17442322,1.2230072,4.577957,0.09339905,0.16217041,-0.038208008,17.55371,-18.183899,-47.83783,0,0.356229471,0.992386497,6.332960371,,2.146813
8.0581E+12,-0.08375549,1.4063873,4.3894653,0.10940552,0.17764282,-0.019119263,17.269897,-18.437195,-48.085022,0,0.334230223,1.013086537,6.235785618,,2.146813
8.05811E+12,-0.07374573,1.5273895,4.4068146,0.11463928,0.18173218,0.003890991,17.269897,-18.437195,-48.085022,0,0.313831425,1.038801685,6.144337067,,2.146813
8.05811E+12,-0.021255493,1.63974,4.3574677,0.104400635,0.1714325,0.019622803,17.269897,-18.437195,-48.085022,0,0.297077079,1.068848601,6.054993598,,2.146813
8.05812E+12,0.11529541,1.6704712,4.504654,0.08598328,0.15515137,0.02960205,17.269897,-18.621826,-48.2666,0,0.287987996,1.098929731,5.977476618,,2.146813
8.05812E+12,0.15109253,1.7599335,4.6822205,0.06291199,0.13650513,0.031692505,17.269897,-18.621826,-48.2666,0,0.281143223,1.131979919,5.912713812,,2.146813
8.05813E+12,0.17378235,1.8439331,4.8184357,0.06291199,0.13650513,0.031692505,17.269897,-18.621826,-48.2666,0,0.275775179,1.167577578,5.857999907,,2.146813
8.05813E+12,0.045425415,1.8653717,5.054947,0.015609741,0.088027954,0.025360107,17.269897,-18.621826,-48.2666,0,0.264257691,1.202467285,5.817847262,,2.146813
8.05814E+12,-0.028701782,1.8274689,5.2712097,-7.63E-05,0.04219055,0.01852417,16.912842,-18.266296,-48.2666,0,0.249609717,1.233717365,5.790515383,,2.146813
8.05814E+12,-0.06614685,1.7546692,5.5480347,-0.006393433,-0.014526367,0.014282227,16.912842,-18.266296,-48.2666,0,0.233821889,1.259764957,5.778391349,,2.146813
8.05815E+12,-0.044128418,1.7687378,5.9037933,-0.010757446,-0.07810974,0.011901856,16.912842,-18.266296,-48.2666,0,0.219924374,1.285213599,5.784661447,,2.146813
8.05815E+12,0.07411194,1.82518,6.328491,-0.015975952,-0.1416626,0.01499939,16.912842,-18.266296,-48.2666,0,0.212633752,1.312211919,5.811852924,,2.146813
8.05816E+12,0.15774536,1.8566589,6.8039703,-0.026260376,-0.19963074,0.016983032,16.127014,-18.026733,-48.176575,0,0.209889332,1.339434268,5.861458793,,2.146813
8.05816E+12,0.24969482,1.9089813,7.3493347,-0.038909912,-0.24664307,0.017852783,16.127014,-18.026733,-48.176575,0,0.211879607,1.36791162,5.935852589,,2.146813
8.05817E+12,0.263443,1.8869781,7.7808533,-0.053771973,-0.2850647,0.016845703,16.127014,-18.026733,-48.176575,0,0.214457776,1.393864944,6.028102624,,2.146813
8.05817E+12,0.23583984,1.8611298,8.265884,-0.06718445,-0.30906677,0.011077881,16.127014,-18.026733,-48.176575,0,0.215526879,1.417228187,6.139991693,,2.146813
8.05818E+12,0.23768616,1.8499298,8.755981,-0.082595825,-0.31544495,0.003067017,15.725708,-18.10608,-48.098755,0,0.216634844,1.438863267,6.270791158,,2.146813
8.05818E+12,0.2952423,1.8711548,9.287781,-0.102752686,-0.306427,4.43E-04,15.725708,-18.10608,-48.098755,0,0.220565216,1.460477844,6.42164065,,2.146813
8.05819E+12,0.36679077,1.951004,9.915253,-0.12690735,-0.28575134,-9.46E-04,15.725708,-18.10608,-48.098755,0,0.227876494,1.485004152,6.596321268,,2.146813
8.05819E+12,0.41748047,2.0348816,10.609924,-0.15231323,-0.25276184,-0.004959106,15.725708,-18.10608,-48.098755,0,0.237356693,1.512498024,6.797001404,,2.146813
8.0582E+12,0.48225403,2.0197296,11.043045,-0.18032837,-0.19721985,-0.014953613,16.93573,-18.309021,-47.309875,0,0.24960156,1.537859603,7.009303584,,2.146813
8.0582E+12,0.49971008,2.0018158,11.415009,-0.20811462,-0.1217041,-0.026748657,16.93573,-18.309021,-47.309875,0,0.262106986,1.561057413,7.229588855,,2.146813
8.05821E+12,0.41348267,2.001236,11.782806,-0.2379303,-0.033233643,-0.040786743,16.93573,-18.309021,-47.309875,0,0.26967577,1.583066342,7.457249712,,2.146813
8.05821E+12,0.2718048,1.9535522,12.089767,-0.27062988,0.054138184,-0.058502197,16.93573,-18.309021,-47.309875,0,0.269782221,1.601590635,7.688875577,,2.146813
8.05822E+12,0.09899902,1.8600616,12.321548,-0.3010559,0.13038635,-0.07765198,16.755676,-17.626953,-47.36023,0,0.261243061,1.614514183,7.920509198,,2.146813
8.05822E+12,-0.03074646,1.7315063,12.544952,-0.32966614,0.19555664,-0.09460449,16.755676,-17.626953,-47.36023,0,0.246643585,1.620363789,8.151731338,,2.146813
8.05823E+12,-0.10765076,1.6624451,12.870956,-0.3604126,0.24487305,-0.10668945,16.755676,-17.626953,-47.36023,0,0.228928868,1.622467855,8.387692571,,2.146813
8.05823E+12,-0.103881836,1.6782379,13.270172,-0.38938904,0.2677307,-0.11204529,16.755676,-17.626953,-47.36023,0,0.212288333,1.625256357,8.631816542,,2.146813
8.05824E+12,-0.09448242,1.7147369,13.7491,-0.41175842,0.26423645,-0.11592102,16.06903,-17.07611,-47.76306,0,0.196949795,1.629730384,8.887680715,,2.146813
8.05824E+12,-0.21720886,1.6745911,14.262329,-0.41799927,0.22587585,-0.120910645,16.06903,-17.07611,-47.76306,0,0.176241862,1.63197342,9.15641313,,2.146813
8.05825E+12,-0.34146118,1.4864349,14.807526,-0.40197754,0.15480042,-0.12615967,16.06903,-17.07611,-47.76306,0,0.15035671,1.624696494,9.438968773,,2.146813
8.05825E+12,-0.42207336,1.1994171,15.435211,-0.36265564,0.059692383,-0.13105774,16.06903,-17.07611,-47.76306,0,0.121735207,1.603432524,9.738780884,,2.146813
8.05826E+12,-0.5456848,0.996933,16.080063,-0.3093109,-0.034622192,-0.12782288,15.841675,-17.755127,-48.423767,0,0.088364206,1.573107548,10.05584499,,2.146813
8.05826E+12,-0.6002197,0.87405396,16.489426,-0.2509308,-0.09666443,-0.11431885,15.841675,-17.755127,-48.423767,0,0.053935011,1.538154869,10.37752404,,2.146813
8.05827E+12,-0.5335388,0.80944824,16.673447,-0.19174194,-0.11338806,-0.08970642,15.841675,-17.755127,-48.423767,0,0.024561321,1.501719537,10.69232019,,2.146813
8.05827E+12,-0.42739868,0.7606659,16.616531,-0.13505554,-0.082977295,-0.055862427,15.841675,-17.755127,-48.423767,0,0.001963321,1.464666855,10.98853073,,2.146813
8.05828E+12,-0.22868347,0.8131561,16.33995,-0.088974,-0.018554688,-0.020965576,15.3793335,-17.303467,-48.880005,0,-0.009569019,1.432091318,11.25610169,,2.146813
8.05828E+12,-0.023391724,0.98399353,15.900513,-0.04862976,0.07485962,0.014343262,15.3793335,-17.303467,-48.880005,0,-0.010260154,1.409686428,11.48832226,,2.146813
8.05829E+12,0.13056946,1.1487274,15.332031,-0.023162842,0.17607117,0.040725708,15.3793335,-17.303467,-48.880005,0,-0.003218674,1.396638477,11.6805077,,2.146813
8.05829E+12,0.2796936,1.2359467,14.747894,-0.011657715,0.276886,0.05355835,15.3793335,-17.303467,-48.880005,0,0.01092694,1.388603888,11.83387701,,2.146813
8.0583E+12,0.35006714,1.3173523,14.208496,-0.01828003,0.36535645,0.054336548,15.209961,-16.905212,-48.936462,0,0.02788395,1.385041309,11.95260796,,2.146813
8.0583E+12,0.28433228,1.3416901,13.870926,-0.04020691,0.4313202,0.043029785,15.209961,-16.905212,-48.936462,0,0.040706367,1.382873748,12.04852386,,2.146813
8.05831E+12,0.20013428,1.3920135,13.618423,-0.07066345,0.46842957,0.02722168,15.209961,-16.905212,-48.936462,0,0.048677762,1.383330736,12.12701882,,2.146813
8.05831E+12,0.081344604,1.3612213,13.604767,-0.10928345,0.48225403,0.003952026,15.209961,-16.905212,-48.936462,0,0.050311104,1.382225264,12.20090623,,2.146813
8.05832E+12,-0.056671143,1.3015594,13.62355,-0.14775085,0.46902466,-0.020202637,15.458679,-16.656494,-47.958374,0,0.044961992,1.378191971,12.27203842,,2.146813
8.05832E+12,-0.30386353,1.153595,13.546692,-0.18400574,0.43417358,-0.045303345,15.458679,-16.656494,-47.958374,0,0.027520716,1.366962122,12.3357711,,2.146813
8.05833E+12,-0.5531616,0.94369507,13.436554,-0.21485901,0.38749695,-0.06732178,15.458679,-16.656494,-47.958374,0,-0.0015134,1.34579877,12.39081024,,2.146813
8.05833E+12,-0.73023987,0.7825012,13.493317,-0.21485901,0.38749695,-0.06732178,15.458679,-16.656494,-47.958374,0,-0.037949723,1.317633891,12.44593558,,2.146813
8.05834E+12,-0.92544556,0.6069641,13.722519,-0.2654724,0.26271057,-0.087631226,17.454529,-16.941833,-47.966003,0,-0.082324515,1.282100402,12.50976475,,2.146813
8.05834E+12,-1.0490875,0.35350037,14.1465,-0.29362488,0.17510986,-0.08615112,17.454529,-16.941833,-47.966003,0,-0.130662664,1.2356704,12.59160151,,2.146813
8.05835E+12,-1.1576843,0.13365173,14.775085,-0.3203888,0.09169006,-0.07368469,17.454529,-16.941833,-47.966003,0,-0.182013746,1.180569466,12.70077569,,2.146813
8.05835E+12,-1.2114258,-0.061523438,15.226913,-0.33828735,0.019851685,-0.055511475,18.128967,-17.07611,-48.098755,0,-0.233484349,1.118464821,12.82708255,,2.146813
8.05836E+12,-1.2566681,-0.21388245,15.496536,-0.33795166,-0.036819458,-0.031158447,18.128967,-17.07611,-48.098755,0,-0.284643536,1.051847458,12.96055522,,2.146813
8.05836E+12,-1.3391571,-0.37452698,15.587997,-0.31715393,-0.07621765,-0.003631592,18.128967,-17.07611,-48.098755,0,-0.337369215,0.980528736,13.09192731,,2.146813
8.05837E+12,-1.4142151,-0.53663635,15.690598,-0.28175354,-0.10185242,0.025924683,18.128967,-17.07611,-48.098755,0,-0.391211509,0.904670482,13.22186085,,2.146813
8.05837E+12,-1.4070587,-0.63134766,15.834076,-0.23072815,-0.117004395,0.065826416,18.4021,-15.98053,-48.632813,0,-0.442003868,0.827869574,13.35247161,,2.146813
8.05838E+12,-1.3140411,-0.6956177,15.980835,-0.18249512,-0.11857605,0.10961914,18.4021,-15.98053,-48.632813,0,-0.48560573,0.751695211,13.48388978,,2.146813
